DealerID,Type,Stock,VIN,Year,Make,Model,Body,Trim,ModelNumber,Doors,ExteriorColor,InteriorColor,EngineCylinders,EngineDisplacement,Transmission,Miles,Certified,DateInStock,Description,Options,PhotoURLs
"401","USED","7-069A","1D7HU18N82S680501","2002","Dodge","Ram 1500 SLT","Crew Cab Pickup","Quad Cab 4X4","DR6L41","4","PATRIOT BLUE","Gray","8","4.7L","Automatic","66039","False","11/16/2007","WOW! Look at all the extras! This is a Quad Cab 4X4 SLT package with remote keyless entry, power windows and locks, bedliner, diamond plate toolbox, chrome door handles, factory tow package and more!","","http://webiol.homenetinc.com/dealers/2091/4578/7-069A.jpg,http://webiol.homenetinc.com/dealers/2091/4578/7-069A(2).jpg,http://webiol.homenetinc.com/dealers/2091/4578/7-069A(3).jpg,http://webiol.homenetinc.com/dealers/2091/4578/7-069A(4).jpg,http://webiol.homenetinc.com/dealers/2091/4578/7-069A(5).jpg,http://webiol.homenetinc.com/dealers/2091/4578/7-069A(6).jpg,http://webiol.homenetinc.com/dealers/2091/4578/7-069A(7).jpg,http://webiol.homenetinc.com/dealers/2091/4578/7-069A(8).jpg,http://webiol.homenetinc.com/dealers/2091/4578/7-069A(9).jpg,http://webiol.homenetinc.com/dealers/2091/4578/7-069A(10).jpg,http://webiol.homenetinc.com/dealers/2091/4578/7-069A(11).jpg,http://webiol.homenetinc.com/dealers/2091/4578/7-069A(12).jpg,http://webiol.homenetinc.com/dealers/2091/4578/7-069A(13).jpg"
"401","USED","P299A","1J4FF48S3YL220839","2000","Jeep","Cherokee","Sport Utility","Sport","XJJH74","4","BLACK","Gray","6","4.0L","Automatic","91174","False","9/21/2007","This Jeep is a local trade-in. This is a Sport package 4X4 with power windows and locks, aluminum wheels, power sunroof and more! 4 NEW TIRES! Hurry...these Jeeps are high in demand!","","http://webiol.homenetinc.com/dealers/2091/4578/P299A.jpg,http://webiol.homenetinc.com/dealers/2091/4578/P299A(2).jpg,http://webiol.homenetinc.com/dealers/2091/4578/P299A(3).jpg,http://webiol.homenetinc.com/dealers/2091/4578/P299A(4).jpg,http://webiol.homenetinc.com/dealers/2091/4578/P299A(5).jpg,http://webiol.homenetinc.com/dealers/2091/4578/P299A(6).jpg,http://webiol.homenetinc.com/dealers/2091/4578/P299A(7).jpg,http://webiol.homenetinc.com/dealers/2091/4578/P299A(8).jpg,http://webiol.homenetinc.com/dealers/2091/4578/P299A(9).jpg,http://webiol.homenetinc.com/dealers/2091/4578/P299A(10).jpg,http://webiol.homenetinc.com/dealers/2091/4578/P299A(11).jpg,http://webiol.homenetinc.com/dealers/2091/4578/P299A(12).jpg,http://webiol.homenetinc.com/dealers/2091/4578/P299A(13).jpg"
"401","New","8-002","1B3LC56RX8N538874","2008","Dodge","Avenger","4dr Car","SXT","JSDP41","4","BR SILVER","","6","2.7L","Automatic","0","False","4/4/2007","","Driver Air Bag,Passenger Air Bag,Side Air Bag,Side Head Air Bag,Rear Head Air Bag,A/C,Alarm,AM/FM Stereo,CD Player,4-Wheel ABS,Front Disc/Rear Drum Brakes,Cruise Control,Rear Defrost,Child Safety Locks,Front Wheel Drive,Front Floor Mats,Rear Floor Mats,Keyless Entry,Power Door Locks,Power Driver Mirror,Power Driver Seat,Pass-Through Rear Seat,Cloth Seats,Bucket Seats,Adjustable Steering Wheel,Tires - Front All-Season,Tires - Rear All-Season,Compact Spare Tire,Aluminum Wheels,Power Windows,Intermittent Wipers,Satellite Radio,MP3 Player,Power Passenger Mirror,Variable Speed Intermittent Wipers,Auxiliary Pwr Outlet,Vehicle Anti-Theft System,Auto-Off Headlights,Driver Vanity Mirror,Passenger Vanity Mirror,Driver Lumbar,Emergency Trunk Release,Remote Trunk Release,Tire Pressure Monitoring System,Auxiliary Audio Input","http://webiol.homenetinc.com/dealers/2091/4578/8-002.jpg,http://webiol.homenetinc.com/dealers/2091/4578/8-002(2).jpg,http://webiol.homenetinc.com/dealers/2091/4578/8-002(3).jpg,http://webiol.homenetinc.com/dealers/2091/4578/8-002(4).jpg,http://webiol.homenetinc.com/dealers/2091/4578/8-002(5).jpg"
"401","New","7-056","1J8FF57W97D209104","2007","Jeep","Compass","Sport Utility","Limited 4X4","MKJP49","4","Marine Blue","Gray","4","2.4L","Automatic","0","False","2/22/2007","Limited (26F) 4X4 package including HEATED leather seats, 18 chrome wheels, power sunroof, CVTII automatic transmission, full size spare tire and more!","","http://webiol.homenetinc.com/dealers/2091/4578/7-056.jpg,http://webiol.homenetinc.com/dealers/2091/4578/7-056(2).jpg,http://webiol.homenetinc.com/dealers/2091/4578/7-056(3).jpg,http://webiol.homenetinc.com/dealers/2091/4578/7-056(4).jpg,http://webiol.homenetinc.com/dealers/2091/4578/7-056(5).jpg"
"401","USED","6-098Z","1B7GG2AN9YS661395","2000","Dodge","Dakota Quad Cab","Crew Cab Pickup","Sport 4X4","AN5L84","4","BLACK","Gray","8","4.7L","Automatic","96135","False","11/1/2007","This Dakota is a local trade-in. This is a Sport 4X4 package with power windows and locks, remote keyless entry, CD player, 4 NEW TIRES, and more!","","http://webiol.homenetinc.com/dealers/2091/4578/6-098Z.jpg,http://webiol.homenetinc.com/dealers/2091/4578/6-098Z(2).jpg,http://webiol.homenetinc.com/dealers/2091/4578/6-098Z(3).jpg,http://webiol.homenetinc.com/dealers/2091/4578/6-098Z(4).jpg,http://webiol.homenetinc.com/dealers/2091/4578/6-098Z(5).jpg,http://webiol.homenetinc.com/dealers/2091/4578/6-098Z(6).jpg,http://webiol.homenetinc.com/dealers/2091/4578/6-098Z(7).jpg,http://webiol.homenetinc.com/dealers/2091/4578/6-098Z(8).jpg,http://webiol.homenetinc.com/dealers/2091/4578/6-098Z(9).jpg,http://webiol.homenetinc.com/dealers/2091/4578/6-098Z(10).jpg,http://webiol.homenetinc.com/dealers/2091/4578/6-098Z(11).jpg,http://webiol.homenetinc.com/dealers/2091/4578/6-098Z(12).jpg,http://webiol.homenetinc.com/dealers/2091/4578/6-098Z(13).jpg"
"401","USED","A384","1A8HW582X7F519559","2007","Chrysler","Aspen","Sport Utility","Limited 4x4","HG5P74","4","BLACK","Tan","8","5.7L","Automatic","20771","True","11/23/2007","SAVE OVER $12,000 FROM NEW! This Aspen is loaded with GPS Navigation, rear seat DVD entertainment system, heated leather 1st AND 2nd row seats, 20 chrome wheels, remote start, 5.7L HEMI with MDS, third row seating, LED interior lighting and much more! This was a Chrysler Employee company car. FACTORY CERTIFIED!","","http://webiol.homenetinc.com/dealers/2091/4578/A384.jpg,http://webiol.homenetinc.com/dealers/2091/4578/A384(2).jpg,http://webiol.homenetinc.com/dealers/2091/4578/A384(3).jpg,http://webiol.homenetinc.com/dealers/2091/4578/A384(4).jpg,http://webiol.homenetinc.com/dealers/2091/4578/A384(5).jpg,http://webiol.homenetinc.com/dealers/2091/4578/A384(6).jpg,http://webiol.homenetinc.com/dealers/2091/4578/A384(7).jpg,http://webiol.homenetinc.com/dealers/2091/4578/A384(8).jpg,http://webiol.homenetinc.com/dealers/2091/4578/A384(9).jpg,http://webiol.homenetinc.com/dealers/2091/4578/A384(10).jpg,http://webiol.homenetinc.com/dealers/2091/4578/A384(11).jpg,http://webiol.homenetinc.com/dealers/2091/4578/A384(12).jpg,http://webiol.homenetinc.com/dealers/2091/4578/A384(13).jpg,http://webiol.homenetinc.com/dealers/2091/4578/A384(14).jpg,http://webiol.homenetinc.com/dealers/2091/4578/A384(15).jpg,http://webiol.homenetinc.com/dealers/2091/4578/A384(16).jpg"
"401","USED","7-119A","1J4GW48S1YC146955","2000","Jeep","Grand Cherokee","Sport Utility","Laredo","WJJH74","4","BLUE","","6","4.0L","Automatic","149106","False","11/6/2007","This Grand Cherokee is a local trade-in. This is a Laredo 4X4 package with the 4.0L 6-cylinder, leather seats, CD player, remote keyless entry and more!","","http://webiol.homenetinc.com/dealers/2091/4578/7-119A.jpg,http://webiol.homenetinc.com/dealers/2091/4578/7-119A(2).jpg,http://webiol.homenetinc.com/dealers/2091/4578/7-119A(3).jpg,http://webiol.homenetinc.com/dealers/2091/4578/7-119A(4).jpg,http://webiol.homenetinc.com/dealers/2091/4578/7-119A(5).jpg,http://webiol.homenetinc.com/dealers/2091/4578/7-119A(6).jpg,http://webiol.homenetinc.com/dealers/2091/4578/7-119A(7).jpg,http://webiol.homenetinc.com/dealers/2091/4578/7-119A(8).jpg,http://webiol.homenetinc.com/dealers/2091/4578/7-119A(9).jpg,http://webiol.homenetinc.com/dealers/2091/4578/7-119A(10).jpg,http://webiol.homenetinc.com/dealers/2091/4578/7-119A(11).jpg,http://webiol.homenetinc.com/dealers/2091/4578/7-119A(12).jpg,http://webiol.homenetinc.com/dealers/2091/4578/7-119A(13).jpg,http://webiol.homenetinc.com/dealers/2091/4578/7-119A(14).jpg"
"401","USED","7-065A","3B7HF12Y5YG113914","2000","Dodge","Ram 1500","Extended Cab Pickup","Club Cab 4X4","BE6L31","2","BLUE","Gray","8","5.2L","Manual","97189","False","11/19/2007","4X4 FOR UNDER $11,000! This truck is a local trade-in and is ready for work or play!","","http://webiol.homenetinc.com/dealers/2091/4578/7-065A.jpg,http://webiol.homenetinc.com/dealers/2091/4578/7-065A(2).jpg,http://webiol.homenetinc.com/dealers/2091/4578/7-065A(3).jpg,http://webiol.homenetinc.com/dealers/2091/4578/7-065A(4).jpg,http://webiol.homenetinc.com/dealers/2091/4578/7-065A(5).jpg,http://webiol.homenetinc.com/dealers/2091/4578/7-065A(6).jpg,http://webiol.homenetinc.com/dealers/2091/4578/7-065A(7).jpg,http://webiol.homenetinc.com/dealers/2091/4578/7-065A(8).jpg,http://webiol.homenetinc.com/dealers/2091/4578/7-065A(9).jpg,http://webiol.homenetinc.com/dealers/2091/4578/7-065A(10).jpg,http://webiol.homenetinc.com/dealers/2091/4578/7-065A(11).jpg,http://webiol.homenetinc.com/dealers/2091/4578/7-065A(12).jpg,http://webiol.homenetinc.com/dealers/2091/4578/7-065A(13).jpg"
"401","USED","8-018A","1G2MB33B66Y104047","2006","Pontiac","Solstice","Convertible","","2MB67","2","GRAY","Gray","4","2.4L","Manual","43180","False","11/29/2007","PRICED TO SELL! This Solstice is a one owner and locally traded. This Solsctice includes leather seats, chrome wheels and more!","","http://webiol.homenetinc.com/dealers/2091/4578/8-018A.jpg,http://webiol.homenetinc.com/dealers/2091/4578/8-018A(2).jpg,http://webiol.homenetinc.com/dealers/2091/4578/8-018A(3).jpg,http://webiol.homenetinc.com/dealers/2091/4578/8-018A(4).jpg,http://webiol.homenetinc.com/dealers/2091/4578/8-018A(5).jpg,http://webiol.homenetinc.com/dealers/2091/4578/8-018A(6).jpg,http://webiol.homenetinc.com/dealers/2091/4578/8-018A(7).jpg,http://webiol.homenetinc.com/dealers/2091/4578/8-018A(8).jpg,http://webiol.homenetinc.com/dealers/2091/4578/8-018A(9).jpg,http://webiol.homenetinc.com/dealers/2091/4578/8-018A(10).jpg,http://webiol.homenetinc.com/dealers/2091/4578/8-018A(11).jpg,http://webiol.homenetinc.com/dealers/2091/4578/8-018A(12).jpg,http://webiol.homenetinc.com/dealers/2091/4578/8-018A(13).jpg"
"401","USED","P310","1G3NT27L7FM208645","85","OLDSMOBILE","CALAIS SUPREME","COUPE","","","","SILVER","","6","3.0L","","146852","False","12/4/2007","","",""
"401","USED","P303A","1G2JB54K9L7585801","1990","Pontiac","Sunbird","SEDAN 4 DOOR","","","","GRAY","","4","2.0","","102332","False","11/27/2007","","",""
"401","USED","7-100A","3C3EL55H0WT318547","1998","Chrysler","Sebring","Convertible","JXi","JXCP27","2","GOLD","","6","2.5L","Automatic","43000","False","12/3/2007","","Front Wheel Drive,Front Floor Mats,Rear Floor Mats,Keyless Entry,Power Door Locks,Heated Mirrors,Power Driver Mirror,Power Driver Seat,Leather Seats,Bucket Seats,Power Steering,Adjustable Steering Wheel,Tires - Front Performance,Tires - Rear Performance,Compact Spare Tire,Aluminum Wheels,Power Windows,Intermittent Wipers,Premium Sound System,Fog Lamps,Power Passenger Mirror,Heated Exterior Driver Mirror,Heated Exterior Passenger Mirror,Variable Speed Intermittent Wipers,Auxiliary Pwr Outlet,Vehicle Anti-Theft System,Driver Illuminated Vanity Mirror,Passenger Illuminated Visor Mirror,Front Reading Lamps,Leather Wrapped Steering Wheel,Remote Trunk Release,Driver Air Bag,Passenger Air Bag,A/C,Alarm,AM/FM Stereo,Cassette,4-Wheel ABS,Cruise Control,Rear Defrost","http://webiol.homenetinc.com/stock_images/2/7545.jpg"
"401","USED","A385A","1GNCT18W9YK241033","2000","Chevrolet","Blazer","Sport Utility","LS","CT10516","2","RED","","6","4.3L","Automatic","102776","False","11/30/2007","","Cloth Seats,Bucket Seats,Power Steering,Tires - Front All-Season,Tires - Rear All-Season,Full Size Spare Tire,Aluminum Wheels,Intermittent Wipers,Driver Air Bag,Passenger Air Bag,A/C,AM/FM Stereo,Cassette,4-Wheel ABS,4-Wheel Disc Brakes,Four Wheel Drive,Front Floor Mats,Rear Floor Mats,Auto-On Headlights,Daytime Running Lights,Pass-Through Rear Seat,Privacy Glass,Variable Speed Intermittent Wipers,Vehicle Anti-Theft System,Auto-Off Headlights,Luggage Rack,Driver Illuminated Vanity Mirror,Passenger Illuminated Visor Mirror,Rear Seat Heat Ducts,Leather Wrapped Steering Wheel","http://webiol.homenetinc.com/stock_images/2/260.jpg"
"401","USED","8-017A","2C4GM68485R270426","2005","Chrysler","Pacifica","Station Wagon","Touring","CSYS74","4","Linene Gold","Taupe","6","3.5L","Automatic","74511","False","11/29/2007","This Pacifica is a one owner and originally purchased here new. This is a Touring All-wheel drive model with leather seats, dual power seats, power moonroof, auto climate control, third row seat, rear heat and a/c, aluminum wheels and much more! This car has been very well maintained, most of which done by our service department.","","http://webiol.homenetinc.com/dealers/2091/4578/8-017A.jpg,http://webiol.homenetinc.com/dealers/2091/4578/8-017A(2).jpg,http://webiol.homenetinc.com/dealers/2091/4578/8-017A(3).jpg,http://webiol.homenetinc.com/dealers/2091/4578/8-017A(4).jpg,http://webiol.homenetinc.com/dealers/2091/4578/8-017A(5).jpg,http://webiol.homenetinc.com/dealers/2091/4578/8-017A(6).jpg,http://webiol.homenetinc.com/dealers/2091/4578/8-017A(7).jpg,http://webiol.homenetinc.com/dealers/2091/4578/8-017A(8).jpg,http://webiol.homenetinc.com/dealers/2091/4578/8-017A(9).jpg,http://webiol.homenetinc.com/dealers/2091/4578/8-017A(10).jpg,http://webiol.homenetinc.com/dealers/2091/4578/8-017A(11).jpg,http://webiol.homenetinc.com/dealers/2091/4578/8-017A(12).jpg,http://webiol.homenetinc.com/dealers/2091/4578/8-017A(13).jpg,http://webiol.homenetinc.com/dealers/2091/4578/8-017A(14).jpg"
"401","USED","7-034C","1FAFP6632WK210015","1998","Ford","Contour","4dr Car","LX","P65","4","GREEN","Gray","4","2.0L","Automatic","65243","False","11/21/2007","Local trade-in, very good condition and LOW MILES! This Contour includes power windows and locks, automatic transmission, and more!","","http://webiol.homenetinc.com/dealers/2091/4578/7-034C.jpg,http://webiol.homenetinc.com/dealers/2091/4578/7-034C(2).jpg,http://webiol.homenetinc.com/dealers/2091/4578/7-034C(3).jpg,http://webiol.homenetinc.com/dealers/2091/4578/7-034C(4).jpg,http://webiol.homenetinc.com/dealers/2091/4578/7-034C(5).jpg,http://webiol.homenetinc.com/dealers/2091/4578/7-034C(6).jpg,http://webiol.homenetinc.com/dealers/2091/4578/7-034C(7).jpg,http://webiol.homenetinc.com/dealers/2091/4578/7-034C(8).jpg,http://webiol.homenetinc.com/dealers/2091/4578/7-034C(9).jpg,http://webiol.homenetinc.com/dealers/2091/4578/7-034C(10).jpg,http://webiol.homenetinc.com/dealers/2091/4578/7-034C(11).jpg,http://webiol.homenetinc.com/dealers/2091/4578/7-034C(12).jpg,http://webiol.homenetinc.com/dealers/2091/4578/7-034C(13).jpg"
"401","New","8-012","1D8HN54P78B101191","2008","Dodge","Grand Caravan","Mini-van, Passenger","SXT","RTKP53","4","SANDSTONE","","6","3.8L","Automatic","0","False","11/9/2007","SXT package with Swivel & Go seats, dual power sliding doors, power liftgate and more!","","http://webiol.homenetinc.com/dealers/2091/4578/8-012.jpg,http://webiol.homenetinc.com/dealers/2091/4578/8-012(2).jpg,http://webiol.homenetinc.com/dealers/2091/4578/8-012(3).jpg,http://webiol.homenetinc.com/dealers/2091/4578/8-012(4).jpg,http://webiol.homenetinc.com/dealers/2091/4578/8-012(5).jpg"
"401","USED","7-090C","2B3HD56J5WH125330","1998","Dodge","Intrepid","4dr Car","ES","LHDP41","4","GOLD","Tan","6","3.2L","Automatic","189239","False","11/23/2007","Local trade-in. Leather, moonroof.","","http://webiol.homenetinc.com/dealers/2091/4578/7-090C.jpg,http://webiol.homenetinc.com/dealers/2091/4578/7-090C(2).jpg,http://webiol.homenetinc.com/dealers/2091/4578/7-090C(3).jpg,http://webiol.homenetinc.com/dealers/2091/4578/7-090C(4).jpg,http://webiol.homenetinc.com/dealers/2091/4578/7-090C(5).jpg"
"401","USED","8-014A","2C4GP54L95R124681","2005","Chrysler","Town & Country","Mini-van, Passenger","Touring","RSYP53","4","SILVER","Gray","6","3.8L","Automatic","97473","False","11/21/2007","This Town & Country is a one owner, originally purchased from us new. This is a Touring package with the leather interior group, heated front seats, dual interior climate control, rear seat DVD entertainment system, tire pressure monitoring system, Stow'N'Go seats, and much more! This Town & Country has been regularly maintained and serviced by our service department.","","http://webiol.homenetinc.com/dealers/2091/4578/8-014A.jpg,http://webiol.homenetinc.com/dealers/2091/4578/8-014A(2).jpg,http://webiol.homenetinc.com/dealers/2091/4578/8-014A(3).jpg,http://webiol.homenetinc.com/dealers/2091/4578/8-014A(4).jpg,http://webiol.homenetinc.com/dealers/2091/4578/8-014A(5).jpg,http://webiol.homenetinc.com/dealers/2091/4578/8-014A(6).jpg,http://webiol.homenetinc.com/dealers/2091/4578/8-014A(7).jpg,http://webiol.homenetinc.com/dealers/2091/4578/8-014A(8).jpg,http://webiol.homenetinc.com/dealers/2091/4578/8-014A(9).jpg,http://webiol.homenetinc.com/dealers/2091/4578/8-014A(10).jpg,http://webiol.homenetinc.com/dealers/2091/4578/8-014A(11).jpg,http://webiol.homenetinc.com/dealers/2091/4578/8-014A(12).jpg,http://webiol.homenetinc.com/dealers/2091/4578/8-014A(13).jpg,http://webiol.homenetinc.com/dealers/2091/4578/8-014A(14).jpg,http://webiol.homenetinc.com/dealers/2091/4578/8-014A(15).jpg,http://webiol.homenetinc.com/dealers/2091/4578/8-014A(16).jpg"
"401","New","8-020","1D7HU18218J103068","2008","Dodge","Ram 1500 SLT","Quad Cab Pickup","Quad Cab 4X4","DR6H41","4","MINERAL GRAY","Gray","8","5.7L","Automatic","0","False","12/11/2007","26G Big Horn SLT package with 20 aluminum wheels, SIRIUS satellite radio, and trailer tow package.","","http://webiol.homenetinc.com/dealers/2091/4578/8-020.jpg,http://webiol.homenetinc.com/dealers/2091/4578/8-020(2).jpg,http://webiol.homenetinc.com/dealers/2091/4578/8-020(3).jpg,http://webiol.homenetinc.com/dealers/2091/4578/8-020(4).jpg,http://webiol.homenetinc.com/dealers/2091/4578/8-020(5).jpg"
"401","USED","7-109A","1GNDX03E91D237205","2001","Chevrolet","Venture","Mini-van, Passenger","LS","1UM16","4","RED","Gray","6","3.4L","Automatic","80127","False","11/30/2007","Local trade-in. This Venture is clean and in good condition. Cloth seats, power windows and locks, remote keyless entry and more!","","http://webiol.homenetinc.com/dealers/2091/4578/7-109A.jpg,http://webiol.homenetinc.com/dealers/2091/4578/7-109A(2).jpg,http://webiol.homenetinc.com/dealers/2091/4578/7-109A(3).jpg,http://webiol.homenetinc.com/dealers/2091/4578/7-109A(4).jpg,http://webiol.homenetinc.com/dealers/2091/4578/7-109A(5).jpg,http://webiol.homenetinc.com/dealers/2091/4578/7-109A(6).jpg,http://webiol.homenetinc.com/dealers/2091/4578/7-109A(7).jpg,http://webiol.homenetinc.com/dealers/2091/4578/7-109A(8).jpg,http://webiol.homenetinc.com/dealers/2091/4578/7-109A(9).jpg,http://webiol.homenetinc.com/dealers/2091/4578/7-109A(10).jpg,http://webiol.homenetinc.com/dealers/2091/4578/7-109A(11).jpg,http://webiol.homenetinc.com/dealers/2091/4578/7-109A(12).jpg,http://webiol.homenetinc.com/dealers/2091/4578/7-109A(13).jpg,http://webiol.homenetinc.com/dealers/2091/4578/7-109A(14).jpg"
"401","USED","A386","3D7KU28D24G152515","2004","Dodge","Ram 2500","Crew Cab Pickup","","","4","PAT.BLUE","","8","5.7L","","0","False","12/13/2007","","Split Bench Seat,Tires - Rear All-Season,Power Steering,Variable Speed Intermittent Wipers,Adjustable Steering Wheel,Four Wheel Drive,A/C,Auxiliary Pwr Outlet,AM/FM Stereo,Passenger Air Bag,Driver Air Bag,Tires - Front All-Season,4-Wheel ABS,Full Size Spare Tire,4-Wheel Disc Brakes","http://webiol.homenetinc.com/stock_images/2/4058.jpg"
"401","New","7-097","1J8FF28W47D395180","2007","Jeep","Patriot","Sport Utility","Sport","MKJL74","4","LT.KHAKI","","4","2.4L","Automatic","0","False","7/11/2007","","Driver Air Bag,Passenger Air Bag,Side Head Air Bag,Rear Head Air Bag,AM/FM Stereo,CD Player,4-Wheel ABS,4-Wheel Disc Brakes,Rear Defrost,Four Wheel Drive,Pass-Through Rear Seat,Vinyl Seats,Bucket Seats,Power Steering,Adjustable Steering Wheel,Tires - Front All-Season,Tires - Rear All-Season,Compact Spare Tire,Traction Control,Intermittent Wipers,Variable Speed Intermittent Wipers,Auxiliary Pwr Outlet,Vehicle Anti-Theft System,Driver Vanity Mirror,Passenger Vanity Mirror,Rear Seat Heat Ducts,Steel Wheels,Electronic Stability Control,Brake Assist","http://webiol.homenetinc.com/stock_images/2/9936.jpg"
"401","USED","7-067A","1GNDT13S222363314","2002","Chevrolet","TrailBlazer","Sport Utility","LS","CT15506","4","DK GREEN","","6","4.2L","Automatic","67188","False","7/6/2007","This TrailBlazer is a local trade-in. This is an LS package, 4X4, with power windows, locks, remote keyless entry, tow package and more!","","http://webiol.homenetinc.com/dealers/2091/4578/7-067A.jpg,http://webiol.homenetinc.com/dealers/2091/4578/7-067A(2).jpg,http://webiol.homenetinc.com/dealers/2091/4578/7-067A(3).jpg,http://webiol.homenetinc.com/dealers/2091/4578/7-067A(4).jpg,http://webiol.homenetinc.com/dealers/2091/4578/7-067A(5).jpg,http://webiol.homenetinc.com/dealers/2091/4578/7-067A(6).jpg,http://webiol.homenetinc.com/dealers/2091/4578/7-067A(7).jpg,http://webiol.homenetinc.com/dealers/2091/4578/7-067A(8).jpg,http://webiol.homenetinc.com/dealers/2091/4578/7-067A(9).jpg,http://webiol.homenetinc.com/dealers/2091/4578/7-067A(10).jpg,http://webiol.homenetinc.com/dealers/2091/4578/7-067A(11).jpg,http://webiol.homenetinc.com/dealers/2091/4578/7-067A(12).jpg,http://webiol.homenetinc.com/dealers/2091/4578/7-067A(13).jpg"
"401","USED","6-041B","1P4GP44G1WB667094","1998","Plymouth","Voyager","Mini-van, Passenger","SE","NSHH53","4","GOLD","","6","3.0L","","131897","False","4/8/2006","V6, 3.3L; FFV;FRONT WHEEL DRIVE","Driver Air Bag,Passenger Air Bag,AM/FM Stereo,Cassette,4-Wheel ABS,Front Disc/Rear Drum Brakes,Cruise Control,Third Passenger Door,Fourth Passenger Door,Front Wheel Drive,Power Driver Mirror,Cloth Seats,Bucket Seats,Power Steering,Adjustable Steering Wheel,Tires - Front All-Season,Tires - Rear All-Season,Compact Spare Tire,Intermittent Wipers,Power Passenger Mirror,Variable Speed Intermittent Wipers,Front Reading Lamps,Wheel Covers","http://webiol.homenetinc.com/stock_images/2/8001.jpg"
"401","USED","A383A","1FMFU18LX3LA06700","2003","Ford","Expedition","Sport Utility","Eddie Bauer 4X4","U18","4","RED","Tan","8","5.4L","Automatic","95923","False","12/3/2007","This Expedition is loaded with everything that you want! Eddie Bauer 4X4 package with rear seat DVD entertainment system, power moonroof, trailer tow group, rear back up sensors, third row seat, rear heat and a/c, heated leather seats, and much, much more!","","http://webiol.homenetinc.com/dealers/2091/4578/A383A.jpg,http://webiol.homenetinc.com/dealers/2091/4578/A383A(2).jpg,http://webiol.homenetinc.com/dealers/2091/4578/A383A(3).jpg,http://webiol.homenetinc.com/dealers/2091/4578/A383A(4).jpg,http://webiol.homenetinc.com/dealers/2091/4578/A383A(5).jpg,http://webiol.homenetinc.com/dealers/2091/4578/A383A(6).jpg,http://webiol.homenetinc.com/dealers/2091/4578/A383A(7).jpg,http://webiol.homenetinc.com/dealers/2091/4578/A383A(8).jpg,http://webiol.homenetinc.com/dealers/2091/4578/A383A(9).jpg,http://webiol.homenetinc.com/dealers/2091/4578/A383A(10).jpg,http://webiol.homenetinc.com/dealers/2091/4578/A383A(11).jpg,http://webiol.homenetinc.com/dealers/2091/4578/A383A(12).jpg,http://webiol.homenetinc.com/dealers/2091/4578/A383A(13).jpg,http://webiol.homenetinc.com/dealers/2091/4578/A383A(14).jpg,http://webiol.homenetinc.com/dealers/2091/4578/A383A(15).jpg,http://webiol.homenetinc.com/dealers/2091/4578/A383A(16).jpg"
"401","USED","A377B","4B3AU42N8VE090629","1997","Dodge","Avenger","2dr Car","","FJDH22","2","RED","","6","2.5L","","139249","False","12/18/2007","","Tires - Front All-Season,Tires - Rear All-Season,Compact Spare Tire,Intermittent Wipers,Driver Vanity Mirror,Passenger Vanity Mirror,Front Reading Lamps,Remote Trunk Release,Wheel Covers,Driver Air Bag,Passenger Air Bag,AM/FM Stereo,Front Disc/Rear Drum Brakes,Rear Defrost,Front Wheel Drive,Cloth Seats,Bucket Seats,Power Steering,Adjustable Steering Wheel","http://webiol.homenetinc.com/stock_images/2/7062.jpg"
"401","USED","8-016A","1D4GP25BX6B591986","2006","Dodge","Caravan","Mini-van, Passenger","SE","RSKL52","4","MAGNESIUM","Gray","4","2.4L","Automatic","10714","True","11/29/2007","This Caravan is a one owner, locally owned and traded, and was originally purchased from us new. This is an SE package. GREAT FAMILY VEHICLE AT A GREAT PRICE WITH A GREAT WARRANTY! FACTORY CERTIFIED!","","http://webiol.homenetinc.com/dealers/2091/4578/8-016A.jpg,http://webiol.homenetinc.com/dealers/2091/4578/8-016A(2).jpg,http://webiol.homenetinc.com/dealers/2091/4578/8-016A(3).jpg,http://webiol.homenetinc.com/dealers/2091/4578/8-016A(4).jpg,http://webiol.homenetinc.com/dealers/2091/4578/8-016A(5).jpg,http://webiol.homenetinc.com/dealers/2091/4578/8-016A(6).jpg,http://webiol.homenetinc.com/dealers/2091/4578/8-016A(7).jpg,http://webiol.homenetinc.com/dealers/2091/4578/8-016A(8).jpg,http://webiol.homenetinc.com/dealers/2091/4578/8-016A(9).jpg,http://webiol.homenetinc.com/dealers/2091/4578/8-016A(10).jpg,http://webiol.homenetinc.com/dealers/2091/4578/8-016A(11).jpg,http://webiol.homenetinc.com/dealers/2091/4578/8-016A(12).jpg,http://webiol.homenetinc.com/dealers/2091/4578/8-016A(13).jpg,http://webiol.homenetinc.com/dealers/2091/4578/8-016A(14).jpg"
