DealerID","UsedNew","Certified","Year","Make","Model","Trim","StockNumber","VIN","Mileage","Price","Engine","Tramsission","Color","Interior","Images","Comment","Options"
"1186","U","N","2004","Chrysler","PT Cruiser","Limited","P5154A","3C8FY68884T313451","72645","10990","L4 2.4L DOHC 16V","Automatic 4 Speed","Beige","Tan","http://images.vinmanager.com/DealerPics/Dealer1186/3C8FY68884T313451.jpg,http://images.vinmanager.com/DealerPics/Dealer1186/3C8FY68884T313451_00.jpg,http://images.vinmanager.com/DealerPics/Dealer1186/3C8FY68884T313451_01.jpg,http://images.vinmanager.com/DealerPics/Dealer1186/3C8FY68884T313451_02.jpg,http://images.vinmanager.com/DealerPics/Dealer1186/3C8FY68884T313451_03.jpg,http://images.vinmanager.com/DealerPics/Dealer1186/3C8FY68884T313451_04.jpg,http://images.vinmanager.com/DealerPics/Dealer1186/3C8FY68884T313451_05.jpg,http://images.vinmanager.com/DealerPics/Dealer1186/3C8FY68884T313451_06.jpg","Great selection top quality and all priced at or below Kelly Blue Book. We want to earn your business and sell you a great pre-owned vehicle. Make sure you mention to sales person you saw vehicle on the INTERNET!  Toyota Certified is 7 year/100K warranty one of the best in the Industry.","2-way power adjustable drivers seat, 2.4 liter inline 4 cylinder DOHC engine, 4 Doors, Air conditioning, Center Console - Full with storage, Clock - In-radio, Compass, Cruise control, Engine: 2.4L l-4 DOHC 16V Turbo, External temperature display, Front fog/driving lights, Front seat type - Bucket, Front-wheel drive, Fuel economy EPA highway (mpg): 26 and EPA city (mpg): 19, Intermittent window wipers, Leather Seats, Overhead console - Mini, Passenger Airbag, Power mirrors, Power steering, Power windows with 2 one-touch, Privacy/tinted glass, Rear defogger, Rear wiper, Remote power door locks, Split-bench rear seats, Sunroof - Express open glass, Tachometer, Tilt steering wheel"
"1186","U","N","2007","Dodge","Charger","RT","P5157","2B3KA53H07H603641","9511","27990","V8 5.7L","Automatic 5 Speed","Black","","http://images.vinmanager.com/DealerPics/Dealer1186/2B3KA53H07H603641.jpg,http://images.vinmanager.com/DealerPics/Dealer1186/2B3KA53H07H603641_00.jpg,http://images.vinmanager.com/DealerPics/Dealer1186/2B3KA53H07H603641_01.jpg,http://images.vinmanager.com/DealerPics/Dealer1186/2B3KA53H07H603641_02.jpg,http://images.vinmanager.com/DealerPics/Dealer1186/2B3KA53H07H603641_03.jpg,http://images.vinmanager.com/DealerPics/Dealer1186/2B3KA53H07H603641_04.jpg,http://images.vinmanager.com/DealerPics/Dealer1186/2B3KA53H07H603641_05.jpg,http://images.vinmanager.com/DealerPics/Dealer1186/2B3KA53H07H603641_06.jpg","Great selection top quality and all priced at or below Kelly Blue Book. We want to earn your business and sell you a great pre-owned vehicle. Make sure you mention to sales person you saw vehicle on the INTERNET!  Toyota Certified is 7 year/100K warranty one of the best in the Industry.","350 horsepower, 4 Doors, 4-wheel ABS brakes, 5.7 liter V8 engine, 8-way power adjustable drivers seat, Adjustable pedals - Power, Air conditioning, Automatic Transmission, Center Console - Full with covered storage, Chrome grill, Clock - In-radio, Cruise control, Cylinder Deactivation, External temperature display, Front fog/driving lights, Intermittent window wipers, Leather Seats, Multi-function remote - Trunk/hatch/door, Overhead console - Mini with storage, Passenger Airbag, Power heated mirrors, Power steering, Power Sunroof, Power windows with 1 one-touch, Privacy/tinted glass, Radio: 6CD/GPS Navigation/SIRIUS Satellite, Rear bench seats, Rear defogger, Rear Spoiler, Rear-wheel drive, Remote power door locks, Speed sensitive window wipers, Stability control, Tachometer, Tilt and telescopic steering wheel, Traction control - ABS and driveline"
"1186","U","N","2005","Toyota","RAV4","","P5166","JTEGD20V956002761","20712","0","L4 2.4L DOHC VTEC","","Silver","","http://images.vinmanager.com/DealerPics/Dealer1186/JTEGD20V956002761.jpg,http://images.vinmanager.com/DealerPics/Dealer1186/JTEGD20V956002761_00.jpg,http://images.vinmanager.com/DealerPics/Dealer1186/JTEGD20V956002761_01.jpg,http://images.vinmanager.com/DealerPics/Dealer1186/JTEGD20V956002761_02.jpg,http://images.vinmanager.com/DealerPics/Dealer1186/JTEGD20V956002761_03.jpg,http://images.vinmanager.com/DealerPics/Dealer1186/JTEGD20V956002761_04.jpg","","161 horsepower, 2.4 liter inline 4 cylinder DOHC engine with variable valve timing, 4 Doors, 4-wheel ABS brakes, Air conditioning, Audio controls on steering wheel, Center Console - Full with covered storage, Clock - In-dash, Cruise control, Front seat type - Bucket, Front-wheel drive, Interior air filtration, Intermittent window wipers, Overhead console - Mini with storage, Passenger Airbag, Power door locks, Power mirrors, Power steering, Power windows with 1 one-touch, Rear defogger, Rear wiper, Reclining rear seats, Split-bench rear seats, Stability control, Tachometer, Tilt steering wheel, Traction control - ABS and driveline"
"1186","U","Y","2006","Toyota","Highlander","Base V6","P5168","JTEDP21A360097473","22799","21990","V6 3.3L","Automatic 5 Speed","Green","Beige","http://images.vinmanager.com/DealerPics/Dealer1186/JTEDP21A360097473.jpg,http://images.vinmanager.com/DealerPics/Dealer1186/JTEDP21A360097473_00.jpg,http://images.vinmanager.com/DealerPics/Dealer1186/JTEDP21A360097473_01.jpg,http://images.vinmanager.com/DealerPics/Dealer1186/JTEDP21A360097473_02.jpg,http://images.vinmanager.com/DealerPics/Dealer1186/JTEDP21A360097473_03.jpg,http://images.vinmanager.com/DealerPics/Dealer1186/JTEDP21A360097473_04.jpg,http://images.vinmanager.com/DealerPics/Dealer1186/JTEDP21A360097473_05.jpg","Great selection top quality and all priced at or below Kelly Blue Book. We want to earn your business and sell you a great pre-owned vehicle. Make sure you mention to sales person you saw vehicle on the INTERNET!  Toyota Certified is 7 year/100K warranty one of the best in the Industry.","215 hp horsepower, 3.3 L liter V6 DOHC engine with variable valve timing, 4 Doors, 4-wheel ABS brakes, Automatic Transmission, Center Console - Full with covered storage, Clock - In-dash, Cruise control, Front seat type - Bucket, Front-wheel drive, Interior air filtration, Intermittent window wipers, Overhead console - Mini with storage, Passenger Airbag, Power windows with 1 one-touch, Rear defogger, Rear wiper, Reclining rear seats, Remote power door locks, Roof rack, Speed-proportional power steering, Split-bench rear seats, Stability control, Tachometer, Tilt steering wheel, Traction control - ABS and driveline"
"1186","U","N","2002","Ford","Explorer Sport Trac","Value","P5184A","1FMZU67E62UC95015","44496","12990","V6 4.0L SOHC","Automatic 5 Speed","Silver Birch Clearcoat Metallic","Black","http://images.vinmanager.com/DealerPics/Dealer1186/1FMZU67E62UC95015.jpg,http://images.vinmanager.com/DealerPics/Dealer1186/1FMZU67E62UC95015_00.jpg,http://images.vinmanager.com/DealerPics/Dealer1186/1FMZU67E62UC95015_01.jpg,http://images.vinmanager.com/DealerPics/Dealer1186/1FMZU67E62UC95015_02.jpg,http://images.vinmanager.com/DealerPics/Dealer1186/1FMZU67E62UC95015_03.jpg,http://images.vinmanager.com/DealerPics/Dealer1186/1FMZU67E62UC95015_04.jpg,http://images.vinmanager.com/DealerPics/Dealer1186/1FMZU67E62UC95015_05.jpg","Great selection top quality and all priced at or below Kelly Blue Book. We want to earn your business and sell you a great pre-owned vehicle. Make sure you mention to sales person you saw vehicle on the INTERNET!  Toyota Certified is 7 year/100K warranty one of the best in the Industry.","210 horsepower, 4 Doors, 4-wheel ABS brakes, 4.0 liter V6 SOHC engine, Air conditioning, Bed Length - 50.0, Clock - In-radio, Front seat type - Bucket, Fuel economy EPA highway (mpg): 21 and EPA city (mpg): 16, Intermittent window wipers, Passenger Airbag, Pickup Bed Type - Regular composite, Power door locks, Power mirrors, Power steering, Power windows with 1 one-touch, Privacy/tinted glass, Rear-wheel drive, Roof rack - Rails only, Speed sensitive window wipers, Split-bench rear seats, Tachometer"
"1186","U","N","2006","Chevrolet","Impala","LT","P5189A","2G1WT58K569165523","37500","14990","V6 3.5L FFV SFI","Automatic 4 Speed","Dark Silver Metallic","Black","http://images.vinmanager.com/DealerPics/Dealer1186/2G1WT58K569165523.jpg,http://images.vinmanager.com/DealerPics/Dealer1186/2G1WT58K569165523_00.jpg,http://images.vinmanager.com/DealerPics/Dealer1186/2G1WT58K569165523_01.jpg,http://images.vinmanager.com/DealerPics/Dealer1186/2G1WT58K569165523_02.jpg,http://images.vinmanager.com/DealerPics/Dealer1186/2G1WT58K569165523_03.jpg","Great selection top quality and all priced at or below Kelly Blue Book. We want to earn your business and sell you a great pre-owned vehicle. Make sure you mention to sales person you saw vehicle on the INTERNET!  Toyota Certified is 7 year/100K warranty one of the best in the Industry.","211 horsepower, 3.5 liter V6 engine with variable valve timing, 4 Doors, 8-way power adjustable drivers seat, Air conditioning, Automatic Transmission, Clock - In-radio, Compass, Cruise control, Daytime running lights, Dusk sensing headlights, External temperature display, Front air conditioning zones - Dual, Front-wheel drive, Fuel economy EPA highway (mpg): 31 and EPA city (mpg): 21, Head airbags - Curtain 1st and 2nd row, Interior air filtration, Intermittent window wipers, Multi-function remote - Trunk/hatch/door; remote engine start, Passenger Airbag, Power mirrors, Power steering, Power windows with 1 one-touch, Privacy/tinted glass, Rear bench seats, Rear defogger, Remote engine start, Remote power door locks, Tachometer, Tilt steering wheel"
"1186","U","Y","2006","Scion","xB","","P5191","JTLKT324464083973","31760","14990","L4 1.5L","Automatic 4 Speed","Blue Onyx Pearl","Black","http://images.vinmanager.com/DealerPics/Dealer1186/JTLKT324464083973.jpg,http://images.vinmanager.com/DealerPics/Dealer1186/JTLKT324464083973_00.jpg,http://images.vinmanager.com/DealerPics/Dealer1186/JTLKT324464083973_01.jpg,http://images.vinmanager.com/DealerPics/Dealer1186/JTLKT324464083973_02.jpg,http://images.vinmanager.com/DealerPics/Dealer1186/JTLKT324464083973_03.jpg","Great selection top quality and all priced at or below Kelly Blue Book. We want to earn your business and sell you a great pre-owned vehicle. Make sure you mention to sales person you saw vehicle on the INTERNET!  Toyota Certified is 7 year/100K warranty one of the best in the Industry.","1.5 L liter inline 4 cylinder DOHC engine with variable valve timing, 103 hp horsepower, 4 Doors, 4-wheel ABS brakes, Air conditioning, Center Console - Partial with storage, Clock - In-dash, Front seat type - Sports, Front-wheel drive, Fuel economy EPA highway (mpg): 34 and EPA city (mpg): 30, Intermittent window wipers, Passenger Airbag, Power mirrors, Power steering, Power windows with 1 one-touch, Privacy/tinted glass, Rear bench seats, Rear defogger, Rear wiper, Remote power door locks, Stability control, Tachometer, Tilt steering wheel, Traction control - ABS and driveline"
"1186","U","Y","2006","Toyota","Camry","LE","P5192","4T1BE32K464731697","31550","17990","L4 2.4L DOHC","Automatic 5 Speed","Silver","Grey","http://images.vinmanager.com/DealerPics/Dealer1186/4T1BE32K464731697.jpg,http://images.vinmanager.com/DealerPics/Dealer1186/4T1BE32K464731697_00.jpg,http://images.vinmanager.com/DealerPics/Dealer1186/4T1BE32K464731697_01.jpg,http://images.vinmanager.com/DealerPics/Dealer1186/4T1BE32K464731697_02.jpg,http://images.vinmanager.com/DealerPics/Dealer1186/4T1BE32K464731697_03.jpg,http://images.vinmanager.com/DealerPics/Dealer1186/4T1BE32K464731697_04.jpg,http://images.vinmanager.com/DealerPics/Dealer1186/4T1BE32K464731697_05.jpg","Great selection top quality and all priced at or below Kelly Blue Book. We want to earn your business and sell you a great pre-owned vehicle. Make sure you mention to sales person you saw vehicle on the INTERNET!  Toyota Certified is 7 year/100K warranty one of the best in the Industry.","154 horsepower, 2.4 liter inline 4 cylinder DOHC engine with variable valve timing, 4 Doors, 4-wheel ABS brakes, 8-way power adjustable drivers seat, Air conditioning, Audio controls on steering wheel, Automatic Transmission, Center Console - Full with covered storage, Clock - In-dash, Cruise control, Daytime running lights, Dusk sensing headlights, External temperature display, Front seat type - Bucket, Front-wheel drive, Fuel economy EPA highway (mpg): 34 and EPA city (mpg): 24, Interior air filtration, Intermittent window wipers, Multi-function remote - Trunk/hatch/door, Overhead console - Mini with storage, Passenger Airbag, Power mirrors, Power Tilt & Slide Sunroof, Power windows with 1 one-touch, Rear bench seats, Rear defogger, Remote power door locks, Speed-proportional power steering, Tachometer, Tilt steering wheel"
"1186","U","N","2004","Ford","Expedition","Eddie Bauer","P5194","1FMPU17L84LB80241","52010","18990","V8 5.4L SOHC 16V EFI","Automatic 4 Speed","Blue","Tan","http://images.vinmanager.com/DealerPics/Dealer1186/1FMPU17L84LB80241.jpg,http://images.vinmanager.com/DealerPics/Dealer1186/1FMPU17L84LB80241_00.jpg,http://images.vinmanager.com/DealerPics/Dealer1186/1FMPU17L84LB80241_01.jpg,http://images.vinmanager.com/DealerPics/Dealer1186/1FMPU17L84LB80241_02.jpg,http://images.vinmanager.com/DealerPics/Dealer1186/1FMPU17L84LB80241_03.jpg,http://images.vinmanager.com/DealerPics/Dealer1186/1FMPU17L84LB80241_04.jpg,http://images.vinmanager.com/DealerPics/Dealer1186/1FMPU17L84LB80241_05.jpg","Great selection top quality and all priced at or below Kelly Blue Book. We want to earn your business and sell you a great pre-owned vehicle. Make sure you mention to sales person you saw vehicle on the INTERNET!  Toyota Certified is 7 year/100K warranty one of the best in the Industry.","260 horsepower, 4 Doors, 4-wheel ABS brakes, 5.4 liter V8 SOHC engine, 6-way power adjustable drivers seat, Adjustable pedals - Power, Air conditioning with dual zone climate control, Audio controls on steering wheel, Automatic Transmission, Center Console - Full with covered storage, Chrome grill, Clock - In-radio, Compass, Cruise control, Driver memory seats, Dusk sensing headlights, Exterior Rear View Camera - Rear, External temperature display, Front fog/driving lights, Front seat type - Bucket, Fuel economy EPA highway (mpg): 17 and EPA city (mpg): 13, Intermittent window wipers, Leather seats, Memory settings for 2 drivers, Passenger Airbag, Power door locks, Power heated mirrors, Power windows with 1 one-touch, Privacy/tinted glass, Rear air conditioning - With separate controls, Rear defogger, Rear heat - With separate controls, Rear Seat DVD Entertainment, Rear wiper, Rear-wheel drive, Reclining rear seats, Roof rack, Running boards, Signal mirrors - Turn signal in mirrors, Speed sensitive window wipers, Speed-proportional power steering, Steering Wheel Air Conditioning Controls, Tachometer, Third row seats, Tilt steering wheel, Trailer hitch, Trip computer, Universal remote transmitter"
"1186","U","N","2005","Ford","Expedition","Eddie Bauer","P5195","1FMPU17545LA48287","44340","21990","V8 5.4L SOHC","Automatic 4 Speed","Oxford White Clearcoat","Tan","http://images.vinmanager.com/DealerPics/Dealer1186/1FMPU17545LA48287.jpg,http://images.vinmanager.com/DealerPics/Dealer1186/1FMPU17545LA48287_00.jpg,http://images.vinmanager.com/DealerPics/Dealer1186/1FMPU17545LA48287_01.jpg,http://images.vinmanager.com/DealerPics/Dealer1186/1FMPU17545LA48287_02.jpg,http://images.vinmanager.com/DealerPics/Dealer1186/1FMPU17545LA48287_03.jpg,http://images.vinmanager.com/DealerPics/Dealer1186/1FMPU17545LA48287_04.jpg,http://images.vinmanager.com/DealerPics/Dealer1186/1FMPU17545LA48287_05.jpg","Great selection top quality and all priced at or below Kelly Blue Book. We want to earn your business and sell you a great pre-owned vehicle. Make sure you mention to sales person you saw vehicle on the INTERNET!  Toyota Certified is 7 year/100K warranty one of the best in the Industry.","300 horsepower, 4 Doors, 4-wheel ABS brakes, 5.4 liter V8 SOHC engine with variable valve timing, 6-way power adjustable drivers seat, Adjustable pedals - Power, Air conditioning with dual zone climate control, Audio controls on steering wheel, Automatic Transmission, Center Console - Full with covered storage, Chrome grill, Clock - In-radio, Compass, Cruise control, Driver memory seats, Dusk sensing headlights, External temperature display, Front fog/driving lights, Front seat type - Bucket, Fuel economy EPA highway (mpg): 19 and EPA city (mpg): 14, Intermittent window wipers, Leather seats, Memory settings for 2 drivers, Passenger Airbag, Power door locks, Power heated mirrors, Power windows with 1 one-touch, Privacy/tinted glass, Rear air conditioning - With separate controls, Rear defogger, Rear heat - With separate controls, Rear wiper, Rear-wheel drive, Reclining rear seats, Running boards, Signal mirrors - Turn signal in mirrors, Speed sensitive window wipers, Speed-proportional power steering, Steering Wheel Air Conditioning Controls, Tachometer, Third row seats, Tilt steering wheel, Trailer hitch, Trip computer"
"1186","U","Y","2005","Toyota","Tacoma","Base V6","P5196A","5TEUU42N35Z085624","64627","19990","V6 4.0L","Manual 6 Speed","Black Sand Pearl","Grey","http://images.vinmanager.com/DealerPics/Dealer1186/5TEUU42N35Z085624.jpg","Move over this truck is mine!  Great selection top quality and all priced at or below Kelly Blue Book. We want to earn your business and sell you a great pre-owned vehicle. Make sure you mention to sales person you saw vehicle on the INTERNET!  Toyota Certified is 7 year/100K warranty one of the best in the Industry.","245 hp horsepower, 4 Doors, 4-wheel ABS brakes, 4.0 liter V6 DOHC engine, 4WD Type - Part-time, Air conditioning, Bed Length - 73.5 ', Center Console - Full with covered storage, Clock - In-dash, Four-wheel drive, Fuel economy EPA highway (mpg): 21 and EPA city (mpg): 17, Interior air filtration, Manual Transmission, Overhead console - Mini with storage, Passenger Airbag - Cancellable, Pickup Bed Type - Regular composite, Power steering, Power windows, Tachometer, Tilt and telescopic steering wheel"
"1186","U","Y","2007","Toyota","Tacoma","Prerunner","P5197","3TMJU62N57M031952","14366","23990","V6 4.0L","Automatic 5 Speed","Red","Grey","http://images.vinmanager.com/DealerPics/Dealer1186/3TMJU62N57M031952.jpg,http://images.vinmanager.com/DealerPics/Dealer1186/3TMJU62N57M031952_00.jpg,http://images.vinmanager.com/DealerPics/Dealer1186/3TMJU62N57M031952_01.jpg,http://images.vinmanager.com/DealerPics/Dealer1186/3TMJU62N57M031952_02.jpg,http://images.vinmanager.com/DealerPics/Dealer1186/3TMJU62N57M031952_03.jpg,http://images.vinmanager.com/DealerPics/Dealer1186/3TMJU62N57M031952_04.jpg,http://images.vinmanager.com/DealerPics/Dealer1186/3TMJU62N57M031952_05.jpg","Great selection top quality and all priced at or below Kelly Blue Book. We want to earn your business and sell you a great pre-owned vehicle. Make sure you mention to sales person you saw vehicle on the INTERNET!  Toyota Certified is 7 year/100K warranty one of the best in the Industry.","236 horsepower, 4 Doors, 4-wheel ABS brakes, 4.0 liter V6 DOHC engine with variable valve timing, Air conditioning, Automatic Transmission, Center Console - Full with covered storage, Clock - In-dash, Fuel economy EPA highway (mpg): 22 and EPA city (mpg): 19, Interior air filtration, Overhead console - Mini with storage, Passenger Airbag, Pickup Bed Type - Regular composite, Power door locks, Power mirrors, Power steering, Power windows with 1 one-touch, Rear-wheel drive, Split-bench rear seats, Tachometer, Tilt and telescopic steering wheel"
"1186","U","Y","2006","Toyota","Tacoma","Prerunner","P5199","3TMJU62N86M010639","30487","22990","V6 4.0L","Automatic 5 Speed","Super White","Grey","http://images.vinmanager.com/DealerPics/Dealer1186/3TMJU62N86M010639.jpg,http://images.vinmanager.com/DealerPics/Dealer1186/3TMJU62N86M010639_00.jpg,http://images.vinmanager.com/DealerPics/Dealer1186/3TMJU62N86M010639_01.jpg,http://images.vinmanager.com/DealerPics/Dealer1186/3TMJU62N86M010639_02.jpg,http://images.vinmanager.com/DealerPics/Dealer1186/3TMJU62N86M010639_03.jpg,http://images.vinmanager.com/DealerPics/Dealer1186/3TMJU62N86M010639_04.jpg","Great selection top quality and all priced at or below Kelly Blue Book. We want to earn your business and sell you a great pre-owned vehicle. Make sure you mention to sales person you saw vehicle on the INTERNET!  Toyota Certified is 7 year/100K warranty one of the best in the Industry.","236 horsepower, 4 Doors, 4-wheel ABS brakes, 4.0 liter V6 DOHC engine with variable valve timing, Air conditioning, Automatic Transmission, Bed Length - 60.3, Center Console - Full with covered storage, Clock - In-dash, Fuel economy EPA highway (mpg): 22 and EPA city (mpg): 18, Interior air filtration, Overhead console - Mini with storage, Passenger Airbag, Pickup Bed Type - Regular composite, Power door locks, Power mirrors, Power steering, Power windows with 1 one-touch, Rear-wheel drive, Split-bench rear seats, Tachometer, Tilt and telescopic steering wheel"
"1186","U","Y","2006","Toyota","Tacoma","PreRunner V6","P5200","5TETU62N36Z175607","11264","24990","V6 4.0L","Automatic 5 Speed","Super White","Grey","http://images.vinmanager.com/DealerPics/Dealer1186/5TETU62N36Z175607.jpg,http://images.vinmanager.com/DealerPics/Dealer1186/5TETU62N36Z175607_00.jpg,http://images.vinmanager.com/DealerPics/Dealer1186/5TETU62N36Z175607_01.jpg,http://images.vinmanager.com/DealerPics/Dealer1186/5TETU62N36Z175607_02.jpg,http://images.vinmanager.com/DealerPics/Dealer1186/5TETU62N36Z175607_03.jpg,http://images.vinmanager.com/DealerPics/Dealer1186/5TETU62N36Z175607_04.jpg,http://images.vinmanager.com/DealerPics/Dealer1186/5TETU62N36Z175607_05.jpg","Great selection top quality and all priced at or below Kelly Blue Book. We want to earn your business and sell you a great pre-owned vehicle. Make sure you mention to sales person you saw vehicle on the INTERNET!  Toyota Certified is 7 year/100K warranty one of the best in the Industry.","236 horsepower, 4 Doors, 4-wheel ABS brakes, 4.0 liter V6 DOHC engine with variable valve timing, Air conditioning, Automatic Transmission, Bed Length - 73.5, Center Console - Full with covered storage, Clock - In-dash, Fuel economy EPA highway (mpg): 22 and EPA city (mpg): 18, Interior air filtration, Overhead console - Mini with storage, Passenger Airbag - Cancellable, Pickup Bed Type - Regular composite, Power steering, Power windows, Rear-wheel drive, Tachometer, Tilt and telescopic steering wheel"
"1186","U","N","2006","Honda","Civic","LX","P5201","1HGFA16596L082786","19715","17990","L4 1.8L SOHC 16V VTEC","Automatic 5 Speed","Alabaster Silver Metallic","Grey","http://images.vinmanager.com/DealerPics/Dealer1186/1HGFA16596L082786.jpg,http://images.vinmanager.com/DealerPics/Dealer1186/1HGFA16596L082786_00.jpg,http://images.vinmanager.com/DealerPics/Dealer1186/1HGFA16596L082786_01.jpg,http://images.vinmanager.com/DealerPics/Dealer1186/1HGFA16596L082786_02.jpg,http://images.vinmanager.com/DealerPics/Dealer1186/1HGFA16596L082786_03.jpg,http://images.vinmanager.com/DealerPics/Dealer1186/1HGFA16596L082786_04.jpg","Great selection top quality and all priced at or below Kelly Blue Book. We want to earn your business and sell you a great pre-owned vehicle. Make sure you mention to sales person you saw vehicle on the INTERNET!  Toyota Certified is 7 year/100K warranty one of the best in the Industry.","1.8 liter inline 4 cylinder SOHC engine with variable valve timing, 140 horsepower, 4 Doors, 4-wheel ABS brakes, Air conditioning, Automatic Transmission, Center Console - Full with covered storage, Clock - In-radio, Cruise control, Daytime running lights, Front seat type - Bucket, Front-wheel drive, Fuel economy EPA highway (mpg): 40 and EPA city (mpg): 30, Head airbags - Curtain 1st and 2nd row, Interior air filtration, Intermittent window wipers, Passenger Airbag, Power mirrors, Power windows with 1 one-touch, Privacy/tinted glass, Rear bench seats, Rear defogger, Remote power door locks, Speed-proportional power steering, Tachometer, Tilt and telescopic steering wheel"
"1186","U","Y","2005","Toyota","Sequoia","Prerunner","P5202","5TDZT38A35S250852","14366","28990","V6 4.0L","Automatic 5 Speed","Red","Grey","http://images.vinmanager.com/DealerPics/Dealer1186/5TDZT38A35S250852.jpg,http://images.vinmanager.com/DealerPics/Dealer1186/5TDZT38A35S250852_00.jpg,http://images.vinmanager.com/DealerPics/Dealer1186/5TDZT38A35S250852_01.jpg,http://images.vinmanager.com/DealerPics/Dealer1186/5TDZT38A35S250852_02.jpg,http://images.vinmanager.com/DealerPics/Dealer1186/5TDZT38A35S250852_03.jpg,http://images.vinmanager.com/DealerPics/Dealer1186/5TDZT38A35S250852_04.jpg,http://images.vinmanager.com/DealerPics/Dealer1186/5TDZT38A35S250852_05.jpg","Great selection top quality and all priced at or below Kelly Blue Book. We want to earn your business and sell you a great pre-owned vehicle. Make sure you mention to sales person you saw vehicle on the INTERNET!  Toyota Certified is 7 year/100K warranty one of the best in the Industry.","282 horsepower, 4 Doors, 4-way power adjustable passenger seat, 4-wheel ABS brakes, 4.7 liter V8 DOHC engine with variable valve timing, 8-way power adjustable drivers seat, Air conditioning with dual zone climate control, Audio controls on steering wheel, Automatic Transmission, Climate controlled - driver and passenger heated-cushion; driver and passenger heated-seatback, Clock - In-dash, Compass, Cruise control, Dusk sensing headlights, External temperature display, Front fog/driving lights, Front seat type - Bucket, Fuel economy EPA highway (mpg): 18 and EPA city (mpg): 15, Heated drivers seat, Heated passenger seat, Interior air filtration, Intermittent window wipers, Leather seats, Molded Woodgrain Dash, Multi-function remote - windows, Overhead console - Mini with storage, Passenger Airbag, Power mirrors, Power windows with 2 one-touch, Privacy/tinted glass, Rear air conditioning - With separate controls, Rear defogger, Rear heat - With separate controls, Rear wiper, Rear-wheel drive, Reclining rear seats, Remote power door locks, Remote window operation - Rear window only, Roof rack, Running boards, Speed-proportional power steering, Stability control, Sunroof - express open/close glass, Tachometer, Third row seats, Tilt steering wheel, Traction control - ABS and driveline, Trailer hitch, Trip computer, Universal remote transmitter"
"1186","U","N","2004","Chevrolet","TrailBlazer EXT","LS","P5204B","1GNES16S346180194","72401","13990","L6 4.2L DOHC","Automatic 4 Speed","Summit White","Grey","","","4 Doors, 4-wheel ABS brakes, 4.2 liter inline 6 cylinder DOHC engine, Air conditioning, Automatic Transmission, Center Console - Full with covered storage, Clock - In-radio, Daytime running lights, Dusk sensing headlights, Front air conditioning zones - Dual, Front fog/driving lights, Front seat type - Bucket, Interior air filtration, Intermittent window wipers, Overhead console - Mini with storage, Passenger Airbag, Power door locks, Power steering, Power windows with 2 one-touch, Privacy/tinted glass, Rear air conditioning - With separate controls, Rear heat - With separate controls, Rear wiper, Rear-wheel drive, Reclining rear seats, Split-bench rear seats, Tachometer, Third row seats, Tilt steering wheel, Trailer hitch, Universal remote transmitter"
"1186","U","N","2004","Toyota","Sequoia","SR5","P5204B","5TDZT34A04S231213","0","0","V8 4.7L DOHC 32V","Automatic","","","","","240 horsepower, 4 Doors, 4-wheel ABS brakes, 4.7 liter V8 DOHC engine, Air conditioning with climate control, Automatic Transmission, Center Console - Full with covered storage, Clock - In-dash, Cruise control, Front seat type - Bucket, Interior air filtration, Intermittent window wipers, Overhead console - Mini with storage, Passenger Airbag, Power windows with 2 one-touch, Privacy/tinted glass, Rear defogger, Rear wiper, Rear-wheel drive, Reclining rear seats, Speed-proportional power steering, Split-bench rear seats, Stability control, Tachometer, Third row seats, Tilt steering wheel, Traction control - ABS and driveline"
"1186","U","N","2006","Ford","Taurus","SE","P5207","1FAFP53U46A247208","34250","11990","V6 3.0L OHV 12V EFI","Automatic 4 Speed","Vibrant White Clearcoat","Grey","http://images.vinmanager.com/DealerPics/Dealer1186/1FAFP53U46A247208.jpg,http://images.vinmanager.com/DealerPics/Dealer1186/1FAFP53U46A247208_00.jpg,http://images.vinmanager.com/DealerPics/Dealer1186/1FAFP53U46A247208_01.jpg,http://images.vinmanager.com/DealerPics/Dealer1186/1FAFP53U46A247208_02.jpg,http://images.vinmanager.com/DealerPics/Dealer1186/1FAFP53U46A247208_03.jpg","Great selection top quality and all priced at or below Kelly Blue Book. We want to earn your business and sell you a great pre-owned vehicle. Make sure you mention to sales person you saw vehicle on the INTERNET!  Toyota Certified is 7 year/100K warranty one of the best in the Industry.","153 horsepower, 3.0 liter V6 engine, 4 Doors, Air conditioning, Alloy Wheels, Automatic Transmission, Clock - In-radio, Cruise control, Front-wheel drive, Fuel economy EPA highway (mpg): 27 and EPA city (mpg): 20, Interior air filtration, Intermittent window wipers, Multi-function remote - Trunk/hatch/door, Passenger Airbag, Power mirrors, Power windows with 1 one-touch, Privacy/tinted glass, Rear bench seats, Rear defogger, Remote power door locks, Speed sensitive window wipers, Speed-proportional power steering, Tachometer, Tilt steering wheel, Trip computer"
