id,name,stock,New/Used,Vin,year,make,model,Series,body,color,intcolor,Price,miles,transmission,engine,restraint,photourl,comments,options
10898,Auto Direct Columbus OH Inc.,B922,Used,1GTDT19X938280716,2003,GMC,Sonoma,4X4 SLS,Truck,Black,Black,7975,112063,A,4.3L V6 OHV,,http://photo1.diamondlot.com/640x480/7652227_640x480.jpg;http://photo1.diamondlot.com/640x480/7652230_640x480.jpg;http://photo1.diamondlot.com/640x480/7652228_640x480.jpg;http://photo1.diamondlot.com/640x480/7652229_640x480.jpg;http://photo1.diamondlot.com/640x480/7652231_640x480.jpg;http://photo1.diamondlot.com/640x480/7652241_640x480.jpg;http://photo1.diamondlot.com/640x480/7652248_640x480.jpg;http://photo1.diamondlot.com/640x480/7652251_640x480.jpg;http://photo1.diamondlot.com/640x480/7652244_640x480.jpg,,"ABS,Air Bags,Air Conditioning,AM/FM Stereo,Automatic Locking Hubs,Bucket Seats,Center Arm Rest,Center Console,Clock,Cloth Seats,Compact Disc Player,Cruise Control,Cup Holders,Daytime Running Lights,Front Wheel Independent Suspension,Intermittent Wipers,Leather Wrap Steering,On / Off Air Bag Switch,Power Door Locks,Power Mirror,Power Windows,Radio Data System,Speed-proportional Power Steering,Tachometer,Tinted Glass,Trip Odometer,Ventilated Front Disc Brakes"
10898,Auto Direct Columbus OH Inc.,C143,Used,1HGCM56673A004251,2003,Honda,Accord,2.4 EX,Sedan,Silver,Black,9975,134619,A,2.4L I4 DOHC,,http://photo1.diamondlot.com/640x480/7884505_640x480.jpg;http://photo1.diamondlot.com/640x480/7884506_640x480.jpg;http://photo1.diamondlot.com/640x480/7884508_640x480.jpg;http://photo1.diamondlot.com/640x480/7884507_640x480.jpg;http://photo1.diamondlot.com/640x480/7884509_640x480.jpg;http://photo1.diamondlot.com/640x480/7884510_640x480.jpg;http://photo1.diamondlot.com/640x480/7884511_640x480.jpg;http://photo1.diamondlot.com/640x480/7884512_640x480.jpg;http://photo1.diamondlot.com/640x480/7884513_640x480.jpg,,"4 Wheel Disc Brakes,5 Passenger Seating,6 CD Changer,ABS,Air Conditioning,Alloy Wheels,AM/FM Stereo,Body Side Moldings,Bucket Seats,Center Arm Rest,Center Console,Child Safety Locks,Clock,Cloth Seats,Compact Disc Player,Cruise Control,Cup Holders,Dual Front Side Impact Airbags,Floor Mats,Four Wheel Independent Suspension,Front Wheel Independent Suspension,Intermittent Wipers,Keyless Entry,Lumbar Support,Multiple Airbags,Power Door Locks,Power Mirror,Power Moonroof,Power Seat,Power Steering,Power Sunroof,Power Windows,Rear Bench Seat,Rear Defrost,Speed-proportional Power Steering,Steering Wheel Audio Controls,Tachometer,Telescopic Steering Wheel,Tilt Wheel,Trip Odometer,Ventilated Front Disc Brakes,Window Lock"
10898,Auto Direct Columbus OH Inc.,600365,Used,1G2NW52E93M600365,2003,Pontiac,Grand Am,GT,Sedan,Silver,Gray,6975,98487,A,3.4L V6 OHV,,http://photo1.diamondlot.com/640x480/7869717_640x480.jpg;http://photo1.diamondlot.com/640x480/7869729_640x480.jpg;http://photo1.diamondlot.com/640x480/7869730_640x480.jpg;http://photo1.diamondlot.com/640x480/7869732_640x480.jpg;http://photo1.diamondlot.com/640x480/7869731_640x480.jpg;http://photo1.diamondlot.com/640x480/7869734_640x480.jpg;http://photo1.diamondlot.com/640x480/7869733_640x480.jpg;http://photo1.diamondlot.com/640x480/7869735_640x480.jpg;http://photo1.diamondlot.com/640x480/7869736_640x480.jpg,,"5 Passenger Seating,ABS,Air Conditioning,AM/FM Stereo,Bucket Seats,Center Arm Rest,Center Console,Clock,Cloth Seats,Compact Disc Player,Cruise Control,Cup Holders,Daytime Running Lights,Floor Mats,Fog/Driving Lamps,Front Reading Lights,Front Wheel Independent Suspension,Intermittent Wipers,Keyless Entry,Leather Shift Knob,Leather Wrap Steering,Multiple Airbags,Power Door Locks,Power Mirror,Power Outlet,Power Seat,Power Steering,Power Windows,Premium Sound,Radio Data System,Rear Defrost,Rear Spoiler,Tachometer,Traction Control,Trip Odometer,Ventilated Front Disc Brakes,Window Lock"
10898,Auto Direct Columbus OH Inc.,419663,Used,5Y2SL62873Z419663,2003,Pontiac,Vibe,,Wagon,Gray,Gray,6975,116429,A,1.8L I4 DOHC,,http://photo1.diamondlot.com/640x480/7469133_640x480.jpg;http://photo1.diamondlot.com/640x480/7469139_640x480.jpg;http://photo1.diamondlot.com/640x480/7469106_640x480.jpg;http://photo1.diamondlot.com/640x480/7469141_640x480.jpg;http://photo1.diamondlot.com/640x480/7469206_640x480.jpg;http://photo1.diamondlot.com/640x480/7469203_640x480.jpg;http://photo1.diamondlot.com/640x480/7469210_640x480.jpg;http://photo1.diamondlot.com/640x480/7469215_640x480.jpg;http://photo1.diamondlot.com/640x480/7469274_640x480.jpg,,"5 Passenger Seating,Air Conditioning,AM/FM Stereo,Bucket Seats,Center Arm Rest,Center Console,Child Safety Locks,Clock,Cloth Seats,Compact Disc Player,Cup Holders,Daytime Running Lights,Floor Mats,Fog/Driving Lamps,Front Wheel Independent Suspension,Intermittent Wipers,Multiple Airbags,Outside Temperature Display,Power Outlet,Power Steering,Radio Data System,Rear Defrost,Rear Wiper,Roof Rack,Tachometer,Trip Odometer,Ventilated Front Disc Brakes"
10898,Auto Direct Columbus OH Inc.,850234,Used,5GZCZ43DX3S850234,2003,Saturn,VUE,AWD 4 CYL,SUV,Silver,Gray,5975,140253,A,2.2L I4 DOHC,,http://photo1.diamondlot.com/640x480/7525937_640x480.jpg;http://photo1.diamondlot.com/640x480/7525938_640x480.jpg;http://photo1.diamondlot.com/640x480/7525940_640x480.jpg;http://photo1.diamondlot.com/640x480/7525939_640x480.jpg;http://photo1.diamondlot.com/640x480/7525941_640x480.jpg;http://photo1.diamondlot.com/640x480/7525942_640x480.jpg;http://photo1.diamondlot.com/640x480/7525944_640x480.jpg;http://photo1.diamondlot.com/640x480/7525943_640x480.jpg;http://photo1.diamondlot.com/640x480/7525945_640x480.jpg,,"5 Passenger Seating,Air Conditioning,AM/FM Stereo,Bucket Seats,Child Safety Locks,Clock,Compact Disc Player,Cruise Control,Cup Holders,Daytime Running Lights,Front Wheel Independent Suspension,Intermittent Wipers,Keyless Entry,Multiple Airbags,Power Door Locks,Power Mirror,Power Windows,Rear Cargo Lamp,Rear Defrost,Rear Wiper,Speed-proportional Power Steering,Tachometer,Tilt Wheel,Trip Odometer,Vanity Mirror"
10898,Auto Direct Columbus OH Inc.,198255,Used,4T1BE32K73U198255,2003,Toyota,Camry,LE,Sedan,Silver,Gray,8975,98928,A,2.4L I4 DOHC,,http://photo1.diamondlot.com/640x480/7475082_640x480.jpg;http://photo1.diamondlot.com/640x480/7475085_640x480.jpg;http://photo1.diamondlot.com/640x480/7475083_640x480.jpg;http://photo1.diamondlot.com/640x480/7475084_640x480.jpg;http://photo1.diamondlot.com/640x480/7475086_640x480.jpg;http://photo1.diamondlot.com/640x480/7475088_640x480.jpg;http://photo1.diamondlot.com/640x480/7475087_640x480.jpg;http://photo1.diamondlot.com/640x480/7475089_640x480.jpg;http://photo1.diamondlot.com/640x480/7475090_640x480.jpg,,"5 Passenger Seating,Air Conditioning,AM/FM Stereo,Body Side Moldings,Bucket Seats,Cassette Deck,Center Arm Rest,Center Console,Child Safety Locks,Clock,Cloth Seats,Compact Disc Player,Cruise Control,Cup Holders,Daytime Running Lights,Four Wheel Independent Suspension,Front Wheel Independent Suspension,Intermittent Wipers,Keyless Entry,Lumbar Support,Multiple Airbags,Outside Temperature Display,Power Door Locks,Power Mirror,Power Seat,Power Windows,Rear Bench Seat,Rear Defrost,Speed-proportional Power Steering,Tachometer,Tilt Wheel,Trip Odometer,Ventilated Front Disc Brakes,Window Lock"
10898,Auto Direct Columbus OH Inc.,C079,Used,1G1JC12F647273226,2004,Chevrolet,Cavalier,,Coupe,Silver,Gray,5975,69991,A,2.2L I4 DOHC,,http://photo1.diamondlot.com/640x480/7498114_640x480.jpg;http://photo1.diamondlot.com/640x480/7498118_640x480.jpg;http://photo1.diamondlot.com/640x480/7498144_640x480.jpg;http://photo1.diamondlot.com/640x480/7498154_640x480.jpg;http://photo1.diamondlot.com/640x480/7498145_640x480.jpg;http://photo1.diamondlot.com/640x480/7498159_640x480.jpg;http://photo1.diamondlot.com/640x480/7498171_640x480.jpg;http://photo1.diamondlot.com/640x480/7498174_640x480.jpg;http://photo1.diamondlot.com/640x480/7498188_640x480.jpg,,"5 Passenger Seating,Air Conditioning,AM/FM Stereo,Bucket Seats,Center Arm Rest,Center Console,Clock,Cloth Seats,Compact Disc Player,Cup Holders,Daytime Running Lights,Front Wheel Independent Suspension,Multiple Airbags,Power Outlet,Power Steering,Rear Defrost,Tachometer,Trip Odometer,Ventilated Front Disc Brakes"
10898,Auto Direct Columbus OH Inc.,439682,Used,2G1WF52E549439682,2004,Chevrolet,Impala,,Sedan,Gray,Gray,5450,76862,A,3.4L V6 OHV,,http://photo1.diamondlot.com/640x480/7174811_640x480.jpg;http://photo1.diamondlot.com/640x480/7174812_640x480.jpg;http://photo1.diamondlot.com/640x480/7174813_640x480.jpg;http://photo1.diamondlot.com/640x480/7174814_640x480.jpg;http://photo1.diamondlot.com/640x480/7174815_640x480.jpg;http://photo1.diamondlot.com/640x480/7174816_640x480.jpg;http://photo1.diamondlot.com/640x480/7174817_640x480.jpg;http://photo1.diamondlot.com/640x480/7174818_640x480.jpg;http://photo1.diamondlot.com/640x480/7174819_640x480.jpg,,"6 Passenger Seating,Air Conditioning,AM/FM Stereo,Clock,Cloth Seats,Compact Disc Player,Cruise Control,Cup Holders,Daytime Running Lights,Dual Zone Climate Control,Front Wheel Independent Suspension,Intermittent Wipers,Keyless Entry,Multiple Airbags,Power Door Locks,Power Mirror,Power Seat,Power Steering,Power Windows,Radio Data System,Rear Defrost,Split Bench Seat,Trip Odometer,Ventilated Front Disc Brakes,Window Lock,Wood Grain Trim"
10898,Auto Direct Columbus OH Inc.,107433,Used,1GCGK23U84F107433,2004,Chevrolet,Silverado 2500,LT,Crew Cab,Black,Gray,21975,86310,A,6.0L V8 OHV,,http://photo1.diamondlot.com/640x480/7941089_640x480.jpg;http://photo1.diamondlot.com/640x480/7941091_640x480.jpg;http://photo1.diamondlot.com/640x480/7941092_640x480.jpg;http://photo1.diamondlot.com/640x480/7941094_640x480.jpg;http://photo1.diamondlot.com/640x480/7941097_640x480.jpg;http://photo1.diamondlot.com/640x480/7941099_640x480.jpg;http://photo1.diamondlot.com/640x480/7941100_640x480.jpg;http://photo1.diamondlot.com/640x480/7941101_640x480.jpg;http://photo1.diamondlot.com/640x480/7941103_640x480.jpg,,"5 Passenger Seating,6 CD Changer,ABS,Air Conditioning,Alloy Wheels,AM/FM Stereo,Auto Mirror Dimmer,Automatic Locking Hubs,Bucket Seats,Child Safety Locks,Clock,Compass,Cruise Control,Cup Holders,Daytime Running Lights,Dual Zone Climate Control,Fog/Driving Lamps,Front Wheel Independent Suspension,Heated Seats,Heated Side Mirrors,Intermittent Wipers,Internet Access Capable,Leather,Lumbar Support,Memory Seats,Multiple Airbags,OnStar System,Outside Mirror Directional Signal,Outside Temperature Display,Power Door Locks,Power Mirror,Power Outlet,Power Steering,Power Windows,Premium Sound,Radio Data System,Rear Defrost,Steering Wheel Audio Controls,Tachometer,Trip Computer,Vanity Mirror,Ventilated Front Disc Brakes"
10898,Auto Direct Columbus OH Inc.,C145,Used,1GNEK13V24J226674,2004,Chevrolet,Tahoe,4X4 LS,SUV,Bronze,Gray,13775,127410,A,4.8L V8 OHV,,http://photo1.diamondlot.com/640x480/7884552_640x480.jpg;http://photo1.diamondlot.com/640x480/7884554_640x480.jpg;http://photo1.diamondlot.com/640x480/7884553_640x480.jpg;http://photo1.diamondlot.com/640x480/7884555_640x480.jpg;http://photo1.diamondlot.com/640x480/7884556_640x480.jpg;http://photo1.diamondlot.com/640x480/7884557_640x480.jpg;http://photo1.diamondlot.com/640x480/7884558_640x480.jpg;http://photo1.diamondlot.com/640x480/7884559_640x480.jpg;http://photo1.diamondlot.com/640x480/7884560_640x480.jpg,,"6-Way Power Front Seat,8 Passenger Seating,ABS,Air Conditioning,Alloy Wheels,AM/FM Stereo,Automatic Locking Hubs,Center Arm Rest,Center Console,Child Safety Locks,Clock,Cloth Seats,Compact Disc Player,Compass,Cruise Control,Cup Holders,Daytime Running Lights,Dual Zone Climate Control,Floor Mats,Fog/Driving Lamps,Front Reading Lights,Front Wheel Independent Suspension,Heated Side Mirrors,Intermittent Wipers,Keyless Entry,Leather Wrap Steering,Low Tire Pressure Warning,Multiple Airbags,Outside Temperature Display,Power Door Locks,Power Mirror,Power Outlet,Power Seat,Power Steering,Power Windows,Radio Data System,Rear Air,Rear Defrost,Running Boards,Split Bench Seat,Tachometer,Tinted Glass,Trip Odometer,Ventilated Front Disc Brakes,Window Lock"
10898,Auto Direct Columbus OH Inc.,C002A,Used,1GNDT13S442321584,2004,Chevrolet,TrailBlazer,4X4 LT,SUV,Maroon,Gray,10950,112984,A,4.2L I6 DOHC,,http://photo1.diamondlot.com/640x480/7860560_640x480.jpg;http://photo1.diamondlot.com/640x480/7860559_640x480.jpg;http://photo1.diamondlot.com/640x480/7860565_640x480.jpg;http://photo1.diamondlot.com/640x480/7860573_640x480.jpg;http://photo1.diamondlot.com/640x480/7860577_640x480.jpg;http://photo1.diamondlot.com/640x480/7860578_640x480.jpg;http://photo1.diamondlot.com/640x480/7860586_640x480.jpg;http://photo1.diamondlot.com/640x480/7860589_640x480.jpg;http://photo1.diamondlot.com/640x480/7860592_640x480.jpg,,"5 Passenger Seating,ABS,Air Conditioning,AM/FM Stereo,Automatic Locking Hubs,Bucket Seats,Center Arm Rest,Center Console,Child Safety Locks,Clock,Compact Disc Player,Cruise Control,Cup Holders,Daytime Running Lights,Dual Zone Climate Control,Floor Mats,Fog/Driving Lamps,Front Wheel Independent Suspension,Heated Side Mirrors,Intermittent Wipers,Keyless Entry,Leather,Leather Wrap Steering,Lumbar Support,Moonroof,Multiple Airbags,Power Door Locks,Power Outlet,Power Windows,Radio Data System,Rear Defrost,Rear Wiper,Roof Rack,Tachometer,Tilt Wheel,Tinted Glass,Trailer Hitch,Trip Odometer,Ventilated Front Disc Brakes,Window Lock"
10898,Auto Direct Columbus OH Inc.,C151,Used,1GNDT13S042149263,2004,Chevrolet,TrailBlazer,4X4 LT,SUV,Red,Tan,10975,95889,A,4.2L I6 DOHC,,http://photo1.diamondlot.com/640x480/7894298_640x480.jpg;http://photo1.diamondlot.com/640x480/7894299_640x480.jpg;http://photo1.diamondlot.com/640x480/7894297_640x480.jpg;http://photo1.diamondlot.com/640x480/7894300_640x480.jpg;http://photo1.diamondlot.com/640x480/7894302_640x480.jpg;http://photo1.diamondlot.com/640x480/7894301_640x480.jpg;http://photo1.diamondlot.com/640x480/7894303_640x480.jpg;http://photo1.diamondlot.com/640x480/7894304_640x480.jpg;http://photo1.diamondlot.com/640x480/7894305_640x480.jpg,,"5 Passenger Seating,ABS,Air Conditioning,Alloy Wheels,AM/FM Stereo,Automatic Locking Hubs,Bucket Seats,Center Arm Rest,Center Console,Child Safety Locks,Clock,Compact Disc Player,Cup Holders,Daytime Running Lights,Dual Zone Climate Control,Floor Mats,Fog/Driving Lamps,Front Wheel Independent Suspension,Heated Side Mirrors,HomeLink System,Intermittent Wipers,Keyless Entry,Leather,Leather Wrap Steering,Lumbar Support,Multiple Airbags,Power Door Locks,Power Mirror,Power Outlet,Power Seat,Power Steering,Power Windows,Radio Data System,Rear Defrost,Rear Wiper,Roof Rack,Steering Wheel Audio Controls,Tachometer,Tilt Wheel,Tinted Glass,Trailer Hitch,Trip Odometer,Ventilated Front Disc Brakes,Window Lock"
10898,Auto Direct Columbus OH Inc.,C163,Used,1D7HG42K84S556044,2004,Dodge,Dakota,4X4 SLT,Truck,Silver,Gray,9975,96724,A,3.7L V6 SOHC,,http://photo1.diamondlot.com/640x480/7971069_640x480.jpg;http://photo1.diamondlot.com/640x480/7971070_640x480.jpg;http://photo1.diamondlot.com/640x480/7971071_640x480.jpg;http://photo1.diamondlot.com/640x480/7971074_640x480.jpg;http://photo1.diamondlot.com/640x480/7971073_640x480.jpg;http://photo1.diamondlot.com/640x480/7971072_640x480.jpg;http://photo1.diamondlot.com/640x480/7971075_640x480.jpg;http://photo1.diamondlot.com/640x480/7971076_640x480.jpg;http://photo1.diamondlot.com/640x480/7971078_640x480.jpg,,"4x4,5 Passenger Seating,ABS,Air Conditioning,AM/FM Stereo,Automatic Locking Hubs,Center Arm Rest,Center Console,Clock,Cloth Seats,Compact Disc Player,Cup Holders,Front Wheel Independent Suspension,Intermittent Wipers,Keyless Entry,On / Off Air Bag Switch,Power Door Locks,Power Outlet,Power Steering,Power Windows,Split Bench Seat,Tachometer,Trip Odometer,Ventilated Front Disc Brakes"
10898,Auto Direct Columbus OH Inc.,C152,Used,1FMZU63K34ZB17905,2004,Ford,Explorer,XLT,SUV,Tan,Gray,8975,114301,A,4.0L V6 SOHC,,http://photo1.diamondlot.com/640x480/7894264_640x480.jpg;http://photo1.diamondlot.com/640x480/7894265_640x480.jpg;http://photo1.diamondlot.com/640x480/7894267_640x480.jpg;http://photo1.diamondlot.com/640x480/7894269_640x480.jpg;http://photo1.diamondlot.com/640x480/7894268_640x480.jpg;http://photo1.diamondlot.com/640x480/7894270_640x480.jpg;http://photo1.diamondlot.com/640x480/7894273_640x480.jpg;http://photo1.diamondlot.com/640x480/7894272_640x480.jpg;http://photo1.diamondlot.com/640x480/7894271_640x480.jpg,,"4 Wheel Disc Brakes,6-Way Power Front Seat,7 Passenger Seating,ABS,Air Conditioning,Alloy Wheels,AM/FM Stereo,Body Side Moldings,Bucket Seats,Center Arm Rest,Center Console,Child Safety Locks,Clock,Cloth Seats,Compact Disc Player,Compass,Cruise Control,Cup Holders,Flexible Fuel,Floor Mats,Fog/Driving Lamps,Four Wheel Independent Suspension,Front Wheel Independent Suspension,Intermittent Wipers,Keyless Entry,Leather,Leather Wrap Steering,Low Tire Pressure Warning,Lumbar Support,Multiple Airbags,Outside Temperature Display,Power Door Locks,Power Mirror,Power Seat,Power Steering,Power Windows,Rear Bench Seat,Rear Defrost,Rear Wiper,Tachometer,Tilt Wheel,Tinted Glass,Trailer Hitch,Trip Odometer,Ventilated Front Disc Brakes,Window Lock"
10898,Auto Direct Columbus OH Inc.,C172,Used,1FMZU73K04UC35915,2004,Ford,Explorer,XLT,SUV,Tan,Beige,10950,99137,A,4.0L V6 SOHC,,http://photo1.diamondlot.com/640x480/7941138_640x480.jpg;http://photo1.diamondlot.com/640x480/7941139_640x480.jpg;http://photo1.diamondlot.com/640x480/7941141_640x480.jpg;http://photo1.diamondlot.com/640x480/7941143_640x480.jpg;http://photo1.diamondlot.com/640x480/7941145_640x480.jpg;http://photo1.diamondlot.com/640x480/7941146_640x480.jpg;http://photo1.diamondlot.com/640x480/7941147_640x480.jpg;http://photo1.diamondlot.com/640x480/7941149_640x480.jpg;http://photo1.diamondlot.com/640x480/7941152_640x480.jpg,,"4 Wheel Disc Brakes,5 Passenger Seating,6 CD Changer,6-Way Power Front Seat,ABS,Air Conditioning,Alloy Wheels,AM/FM Stereo,Automatic Locking Hubs,Body Side Moldings,Bucket Seats,Cassette Deck,Child Safety Locks,Clock,Compact Disc Player,Compass,Cruise Control,Cup Holders,Flexible Fuel,Floor Mats,Fog/Driving Lamps,Intermittent Wipers,Leather Wrap Steering,Low Tire Pressure Warning,Lumbar Support,Multiple Airbags,Outside Temperature Display,Power Door Locks,Power Mirror,Power Seat,Power Steering,Power Windows,Rear Bench Seat,Rear Defrost,Rear Wiper,Tachometer,Tilt Wheel,Trailer Hitch,Vanity Mirror,Ventilated Front Disc Brakes"
10898,Auto Direct Columbus OH Inc.,111534,Used,JNKCV51E54M111534,2004,Infiniti,G35,,Sedan,,,10975,0,A,3.5L V6 DOHC,,http://photo1.diamondlot.com/640x480/7771955_640x480.jpg;http://photo1.diamondlot.com/640x480/7771958_640x480.jpg;http://photo1.diamondlot.com/640x480/7771956_640x480.jpg;http://photo1.diamondlot.com/640x480/7771957_640x480.jpg;http://photo1.diamondlot.com/640x480/7771959_640x480.jpg;http://photo1.diamondlot.com/640x480/7771960_640x480.jpg;http://photo1.diamondlot.com/640x480/7771961_640x480.jpg;http://photo1.diamondlot.com/640x480/7771962_640x480.jpg;http://photo1.diamondlot.com/640x480/7771963_640x480.jpg,,"5 Passenger Seating,ABS,Air Conditioning,Alloy Wheels,AM/FM Stereo,Automatic Stability Control,Bucket Seats,Center Arm Rest,Center Console,Child Safety Locks,Clock,Compact Disc Player,Compass,Cruise Control,Cup Holders,Floor Mats,Fog/Driving Lamps,Front Wheel Independent Suspension,Heated Seats,Heated Side Mirrors,HomeLink System,Intermittent Wipers,Keyless Entry,Leather,Leather Wrap Steering,Limited Slip Differential,Low Tire Pressure Warning,Lumbar Support,Moonroof,Multiple Airbags,Outside Temperature Display,Power Door Locks,Power Mirror,Power Outlet,Power Seat,Power Windows,Radio Data System,Rear Defrost,Speed-proportional Power Steering,Steering Wheel Audio Controls,Tachometer,Traction Control,Trip Odometer,Ventilated Front Disc Brakes,Window Lock,Wood Door Panel"
10898,Auto Direct Columbus OH Inc.,C131,Used,1J4GW48N84C221557,2004,Jeep,Grand Cherokee,4X4 Laredo,SUV,Black,Black,9975,89333,A,4.7L V8 SOHC,,http://photo1.diamondlot.com/640x480/7771975_640x480.jpg;http://photo1.diamondlot.com/640x480/7771972_640x480.jpg;http://photo1.diamondlot.com/640x480/7771973_640x480.jpg;http://photo1.diamondlot.com/640x480/7771976_640x480.jpg;http://photo1.diamondlot.com/640x480/7771978_640x480.jpg;http://photo1.diamondlot.com/640x480/7771977_640x480.jpg;http://photo1.diamondlot.com/640x480/7771979_640x480.jpg;http://photo1.diamondlot.com/640x480/7771980_640x480.jpg;http://photo1.diamondlot.com/640x480/7771981_640x480.jpg,,"5 Passenger Seating,6-Way Power Front Seat,ABS,Air Conditioning,AM/FM Stereo,Automatic Locking Hubs,Bucket Seats,Center Arm Rest,Center Console,Child Safety Locks,Clock,Cloth Seats,Compact Disc Player,Cruise Control,Cup Holders,Floor Mats,Intermittent Wipers,Keyless Entry,Multiple Airbags,Power Door Locks,Power Mirror,Power Seat,Power Steering,Power Windows,Rear Defrost,Rear Wiper,Tachometer,Tilt Wheel,Tinted Glass,Trip Odometer,Ventilated Front Disc Brakes,Window Lock"
10898,Auto Direct Columbus OH Inc.,C119,Used,1J4GL48K74W139123,2004,Jeep,Liberty,4X4 Sport,SUV,Blue,Gray,8975,96496,A,3.7L V6 SOHC,,http://photo1.diamondlot.com/640x480/7727085_640x480.jpg;http://photo1.diamondlot.com/640x480/7727088_640x480.jpg;http://photo1.diamondlot.com/640x480/7727093_640x480.jpg;http://photo1.diamondlot.com/640x480/7727098_640x480.jpg;http://photo1.diamondlot.com/640x480/7727108_640x480.jpg;http://photo1.diamondlot.com/640x480/7727106_640x480.jpg;http://photo1.diamondlot.com/640x480/7727115_640x480.jpg;http://photo1.diamondlot.com/640x480/7727111_640x480.jpg;http://photo1.diamondlot.com/640x480/7727123_640x480.jpg,,"4x4,5 Passenger Seating,Air Conditioning,AM/FM Stereo,Automatic Locking Hubs,Bucket Seats,Center Arm Rest,Center Console,Child Safety Locks,Clock,Cloth Seats,Compact Disc Player,Cruise Control,Cup Holders,Front Wheel Independent Suspension,Intermittent Wipers,Leather Wrap Steering,Multiple Airbags,Power Door Locks,Power Mirror,Power Outlet,Power Steering,Power Windows,Rear Defrost,Rear Wiper,Tachometer,Trip Odometer,Ventilated Front Disc Brakes,Window Lock"
10898,Auto Direct Columbus OH Inc.,C174,Used,3G5DA03765S516586,2005,Buick,Rendezvous,CXL,SUV,White,Gray,9975,69720,A,3.6L V6 DOHC,,http://photo1.diamondlot.com/640x480/7971119_640x480.jpg;http://photo1.diamondlot.com/640x480/7971120_640x480.jpg;http://photo1.diamondlot.com/640x480/7971121_640x480.jpg;http://photo1.diamondlot.com/640x480/7971122_640x480.jpg;http://photo1.diamondlot.com/640x480/7971124_640x480.jpg;http://photo1.diamondlot.com/640x480/7971123_640x480.jpg;http://photo1.diamondlot.com/640x480/7971126_640x480.jpg;http://photo1.diamondlot.com/640x480/7971127_640x480.jpg;http://photo1.diamondlot.com/640x480/7971125_640x480.jpg,,"4 Wheel Disc Brakes,5 Passenger Seating,Air Conditioning,AM/FM Stereo,Bucket Seats,Center Arm Rest,Center Console,Child Safety Locks,Clock,Compact Disc Player,Cup Holders,Daytime Running Lights,Floor Mats,Fog/Driving Lamps,Four Wheel Independent Suspension,Front Wheel Independent Suspension,Heated Seats,HomeLink System,Intermittent Wipers,Keyless Entry,Leather,Leather Wrap Steering,Lumbar Support,Memory Seats,Moonroof,Multiple Airbags,OnStar System,Power Door Locks,Power Mirror,Power Outlet,Power Seat,Power Steering,Power Windows,Radio Data System,Rear Cargo Lamp,Rear Defrost,Rear Wiper,Speed-proportional Power Steering,Steering Wheel Audio Controls,Tachometer,Tilt Wheel,Tinted Glass,Trip Odometer,Two-Tone Paint,Ventilated Front Disc Brakes,Window Lock"
10898,Auto Direct Columbus OH Inc.,342870,Used,KL1TD52635B342870,2005,Chevrolet,Aveo,,Sedan,Blue,Gray,5975,116075,A,1.6L I4 DOHC,,http://photo1.diamondlot.com/640x480/7971104_640x480.jpg;http://photo1.diamondlot.com/640x480/7971102_640x480.jpg;http://photo1.diamondlot.com/640x480/7971108_640x480.jpg;http://photo1.diamondlot.com/640x480/7971106_640x480.jpg;http://photo1.diamondlot.com/640x480/7971105_640x480.jpg;http://photo1.diamondlot.com/640x480/7971107_640x480.jpg;http://photo1.diamondlot.com/640x480/7971109_640x480.jpg;http://photo1.diamondlot.com/640x480/7971110_640x480.jpg;http://photo1.diamondlot.com/640x480/7971114_640x480.jpg,,"5 Passenger Seating,Air Conditioning,AM/FM Stereo,Bucket Seats,Child Safety Locks,Clock,Cloth Seats,Cup Holders,Daytime Running Lights,Front Wheel Independent Suspension,Intermittent Wipers,Multiple Airbags,Power Steering,Rear Bench Seat,Rear Defrost,Tachometer,Tilt Wheel,Trip Odometer,Ventilated Front Disc Brakes"
10898,Auto Direct Columbus OH Inc.,124257,Used,1G1YY34U155124257,2005,Chevrolet,Corvette,,Convertible,Black,Black,31500,38045,A,6.0L V8 OHV,,http://photo1.diamondlot.com/640x480/7663776_640x480.jpg;http://photo1.diamondlot.com/640x480/7663777_640x480.jpg;http://photo1.diamondlot.com/640x480/7663779_640x480.jpg;http://photo1.diamondlot.com/640x480/7663778_640x480.jpg;http://photo1.diamondlot.com/640x480/7663780_640x480.jpg;http://photo1.diamondlot.com/640x480/7663797_640x480.jpg;http://photo1.diamondlot.com/640x480/7663806_640x480.jpg;http://photo1.diamondlot.com/640x480/7663804_640x480.jpg;http://photo1.diamondlot.com/640x480/7663819_640x480.jpg,,"4 Wheel Disc Brakes,ABS,Air Conditioning,Alloy Wheels,AM/FM Stereo,Automatic Stability Control,Bucket Seats,Center Arm Rest,Center Console,Clock,Compact Disc Player,Convertible Top,Cup Holders,Daytime Running Lights,Dual Front Side Impact Airbags,Dual Zone Climate Control,Floor Mats,Fog/Driving Lamps,Four Wheel Independent Suspension,Front Wheel Independent Suspension,Heated Seats,Heated Side Mirrors,HomeLink System,Intermittent Wipers,Keyless Entry,Leather,Leather Shift Knob,Limited Slip Differential,Low Tire Pressure Warning,Lumbar Support,Memory Seats,MP3 Capability,Multiple Airbags,On / Off Air Bag Switch,Outside Temperature Display,Power Door Locks,Power Mirror,Power Seat,Power Windows,Radio Data System,Rear Defrost,Run Flat Tire System,Speed-proportional Power Steering,Sport Steering Wheel,Tachometer,Tilt Wheel,Traction Control,Trip Computer,Trip Odometer,Ventilated Front Disc Brakes"
